station_id,station_name,lat,lon,network,coordinate_source,catalog_status,observed_snapshots,variables,license,notes
MH::dpcn-veneto::f8cf58e58f99,Stallis,45.83913,12.8613,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::ebba2b68a031,Mure,45.84032,12.80513,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::2a95fdd8e55a,Doberdo',45.84298,13.5473,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::e5c811c744eb,Squarzare,45.84396,12.61769,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::ed01dbfad1d3,Cervignano del Friuli,45.84949,13.33702,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::456e485f5a68,Vazzola,45.85057,12.39256,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::1bb667d5cede,Portobuffole',45.85067,12.53638,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::6be83b5eadbb,Villotta di Chions,45.85504,12.75757,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::2b24a4e477e5,S.Cassiano,45.8624,12.53184,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::cb879071856a,Ariis - ETPI FVG,45.87169,13.08357,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::34a02b7fd939,Zuiano,45.87403,12.71302,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::af1273c9b7ef,Conegliano Veneto CMT,45.88132,12.28233,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::810726b70ba4,Talmassons,45.88231,13.15578,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::390224c15045,Gradisca d'Is.,45.88979,13.48181,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::cbedec5532df,Gaiarine CMT,45.89218,12.49349,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::6b511bb5b2fa,San Vito al Tgl.,45.89566,12.81499,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::89c6b9541fa8,Gorizia Aeroporto,45.91039,13.5955,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::2d3fd29f356b,Palmanova,45.9109,13.33325,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::0dbdf79c33fc,S.Andrat del Cormor,45.91442,13.1619,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::70108a2fdb1a,Brugnera,45.91797,12.545,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::164697885181,Porcia,45.92178,12.61419,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::23e398ba97ee,Bicinicco,45.92881,13.24014,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::fe9f3f881cbb,Gorizia - sede ARPA FVG,45.93043,13.62839,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::d15e751fb5a5,M.te Cesen CMT,45.94524,12.02088,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::07653c27160c,Cordignano,45.94836,12.4152,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::5bd6e19ba712,Lestizza,45.9512,13.13535,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::19b77a882559,Codroipo,45.95236,13.00274,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::7b7d10e140fa,Follina CMT,45.95703,12.11708,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::37f48aea10e6,Capriva del Friuli,45.95809,13.51233,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::f8d8b6ca1025,Pordenone Meteo,45.95862,12.64969,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::f6638e1b0453,Borgo Campion,45.95928,12.34003,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::401030612260,Ponte Delizia,45.96492,12.90339,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::76929f5d2fad,Cormons,45.97667,13.45356,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::553892daf991,Scedina - San Floriano,45.97707,13.59432,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::0129f41d4c75,Lauzacco,45.98205,13.27254,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::4c26cf7c515f,Vittorio Veneto CMT,45.98539,12.3076,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::ebba6bfaeb8e,Nogarolo di Tarzo,45.98658,12.24608,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-veneto::ca90db14046e,Vittorio Veneto,45.99068,12.30033,dpcn-veneto,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::3de9ad0be10d,Pavia di Udine,45.99203,13.29652,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::2ff36bdc2abd,Forcate,45.99844,12.5886,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::8b788f0f92f7,Buttrio,46.00439,13.35599,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::e2f0c8dff256,Cordenons,46.00923,12.70049,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::1e99113dc775,Pantianicco,46.01419,13.03931,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::8d6b57541130,Arzenutto,46.01659,12.87055,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::e421513c8b9c,Udine S.O.,46.03521,13.22667,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::d71f5ee4a6da,Pradamano,46.04425,13.30304,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::745c82c513d3,Grions,46.04757,12.98174,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::arpafvg::4528368bd364,Col della Gallina Meteo,46.05528,12.46194,arpafvg,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
